lon_east,lon_west,lat_south,lat_north
268.184906,276.184906,31.226082,39.226082
271.601196,279.601196,32.061241,40.061241
273.482544,281.482544,32.91235,40.91235
276.764832,284.764832,34.858681,42.858681
280.437805,288.437805,36.341217,44.341217
284.112488,292.112488,37.08046,45.08046
287.231415,295.231415,37.870548,45.870548
290.337219,298.337219,38.651176,46.651176
293.063629,301.063629,39.33427,47.33427
296.401154,304.401154,40.119652,48.119652
300.065308,308.065308,41.311268,49.311268
302.908691,310.908691,42.11615,50.11615
306.348389,314.348389,43.017155,51.017155
309.771454,317.771454,44.297192,52.297192
312.483765,320.483765,45.15675,53.15675
316.14679,324.14679,46.642937,54.642937
320.4664,328.4664,48.431698,56.431698
325.445465,333.445465,50.727192,58.727192
330.683411,338.683411,52.964878,60.964878
335.713959,343.713959,54.804958,62.804958
341.15274,349.15274,56.378048,64.378048
346.864746,354.864746,57.678608,65.678608
352.257233,0.257233,58.845684,66.845684
359.186947,7.186947,59.375736,67.375736
6.023252,14.023252,59.391113,67.391113
12.897026,20.897026,59.209274,67.209274
19.799295,27.799295,58.451267,66.451267
24.539671,32.539671,57.679394,65.679394
28.408142,36.408142,57.196507,65.196507
31.498642,39.498642,57.24799,65.24799
34.798027,42.798027,56.871265,64.871265
37.853027,45.853027,56.034286,64.034286
40.363022,48.363022,54.99728,62.99728
