lon_east,lon_west,lat_south,lat_north
283.287994,291.287994,42.087238,50.087238
288.324707,296.324707,42.889828,50.889828
290.232697,298.232697,42.519428,50.519428
295.936646,303.936646,43.891117,51.891117
300.654053,308.654053,44.736591,52.736591
303.748535,311.748535,44.899265,52.899265
307.23877,315.23877,45.070087,53.070087
310.704529,318.704529,45.281445,53.281445
314.163025,322.163025,45.64529,53.64529
318.047485,326.047485,45.956886,53.956886
321.87973,329.87973,46.073303,54.073303
325.49707,333.49707,46.605843,54.605843
328.925812,336.925812,47.172031,55.172031
332.595947,340.595947,47.870098,55.870098
336.370728,344.370728,48.848385,56.848385
339.297028,347.297028,49.931076,57.931076
341.983551,349.983551,50.665028,58.665028
344.111053,352.111053,51.564262,59.564262
345.968018,353.968018,52.572598,60.572598
347.411407,355.411407,53.273075,61.273075
348.335632,356.335632,53.934128,61.934128
348.965149,356.965149,54.202316,62.202316
350.075256,358.075256,54.322716,62.322716
351.11734,359.11734,54.337971,62.337971
352.660614,0.660614,54.22583,62.22583
354.353851,2.353851,54.314983,62.314983
355.775848,3.775848,54.817101,62.817101
357.420037,5.420037,55.205154,63.205154
359.041395,7.041395,55.85783,63.85783
359.944631,7.944631,56.583782,64.583782
0.296994,8.296994,57.401112,65.401112
0.861718,8.861718,57.943092,65.943092
2.422697,10.422697,58.874851,66.874851
8.38388,16.38388,61.418892,69.418892
11.113147,19.113147,62.583626,70.583626
13.138351,21.138351,63.052628,71.052628
13.690346,21.690346,63.118599,71.118599
10.604106,18.604106,62.617149,70.617149
9.116693,17.116693,62.679848,70.679848
8.479148,16.479148,61.955963,69.955963
8.556409,16.556409,61.973831,69.973831
6.854562,14.854562,62.266617,70.266617
3.27298,11.27298,62.147453,70.147453
1.794386,9.794386,61.739769,69.739769
1.085205,9.085205,61.39769,69.39769
1.020596,9.020596,60.960052,68.960052
1.100216,9.100216,60.667702,68.667702
0.16348,8.16348,60.425888,68.425888
0.472897,8.472897,60.146172,68.146172
0.430116,8.430116,59.9758,67.9758
0.023498,8.023498,60.048645,68.048645
359.731719,7.731719,60.075607,68.075607
0.104302,8.104302,60.001091,68.001091
0.356395,8.356395,60.089668,68.089668
