fid,lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
22,344.56366,352.56366,56.290932,64.290932,-11.0,60.2
23,347.09021,355.09021,56.03125,64.03125,-8.9,60.0
24,349.922272,357.922272,55.88237,63.88237,-6.0,59.8
25,352.797302,0.797302,55.88356,63.88356,-3.2,59.8
26,355.405579,3.405579,55.67487,63.67487,-0.5,59.6
27,357.758032,5.758032,55.392315,63.392315,1.75,59.3
28,359.78702,7.78702,55.162899,63.162899,3.78,59.1
29,2.221067,10.221067,54.990856,62.990856,6.22,58.9
30,4.569478,12.569478,54.628426,62.628426,8.56,58.6
31,7.052459,15.052459,54.299183,62.299183,11.0,58.2
32,10.114971,18.114971,54.173027,62.173027,14.1,58.1
33,12.801702,20.801702,53.863731,61.863731,16.8,57.8
34,15.38875,23.38875,53.724579,61.724579,19.3,57.7
35,17.597258,25.597258,53.834579,61.834579,21.5,57.8
36,20.3799,28.3799,54.212528,62.212528,24.3,58.2
37,22.807781,30.807781,54.251938,62.251938,26.8,58.2
38,25.498425,33.498425,54.306606,62.306606,29.4,58.3
39,28.509991,36.509991,54.700336,62.700336,32.5,58.7
40,31.113178,39.113178,54.622478,62.622478,35.1,58.6
41,33.370827,41.370827,54.662239,62.662239,37.3,58.6
42,35.63752,43.63752,54.935806,62.935806,39.6,58.9
43,37.840008,45.840008,55.059891,63.059891,41.8,59.0
