fid,lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
36,344.795593,352.795593,59.734547,67.734547,-11.0,63.7
37,346.980835,354.980835,60.630379,68.630379,-9.0,64.6
38,349.406403,357.406403,61.231079,69.231079,-6.5,65.2
39,351.690277,359.690277,61.658607,69.658607,-4.3,65.6
40,351.394226,359.394226,61.675217,69.675217,-4.6,65.6
41,351.752014,359.752014,61.209892,69.209892,-4.2,65.2
42,352.406891,0.406891,60.349754,68.349754,-3.5,64.3
43,354.854919,2.854919,59.684467,67.684467,-1.1,63.6
44,357.668751,5.668751,58.9893,66.9893,1.66,62.9
45,0.853058,8.853058000000004,58.090939,66.090939,4.85,62.0
46,4.060444000000002,12.060444,56.73481,64.73481,8.06,60.7
47,7.83807,15.83807,55.681438,63.681438,11.8,59.6
48,11.913057,19.913057,54.186394,62.186394,15.9,58.1
49,14.041067,22.041067,53.018009,61.018009,18.0,57.0
50,16.032021,24.032021,52.178005,60.178005,20.0,56.1
51,18.209118,26.209118,51.360252,59.360252,22.2,55.3
52,20.049181,28.049181,50.981052,58.981052,24.0,54.9
53,21.849752,29.849752,50.498158,58.498158,25.8,54.4
54,23.214754,31.214754,49.658432,57.658432,27.2,53.6
55,25.007456,33.007456,48.710228,56.710228,29.0,52.7
56,26.203104,34.203104,47.784397,55.784397,30.2,51.7
57,27.641937,35.641937,47.461166,55.461166,31.6,51.4
58,28.696316,36.696316,47.245235,55.245235,32.6,51.2
59,29.622955,37.622955,46.871494,54.871494,33.6,50.8
60,30.924614,38.924614,47.344055,55.344055,34.9,51.3
61,31.697197,39.697197,47.730549,55.730549,35.6,51.7
62,32.210262,40.210262,47.686695,55.686695,36.2,51.6
63,33.028755,41.028755,47.81765,55.81765,37.0,51.8
64,33.963882,41.963882,47.931782,55.931782,37.9,51.9
65,34.52919,42.52919,47.778587,55.778587,38.5,51.7
66,34.85799,42.85799,47.269726,55.269726,38.8,51.2
67,34.966873,42.966873,46.653812,54.653812,38.9,50.6
